Fuel Type Code,City,State,ZIP_Code,Status Code,EV Level2 EVSE Num,EV DC Fast Count,EV Network,ID,Open Date
ELEC,Tucson,AZ,85718,E,1,0,ChargePoint Network,398134,6/11/2025
ELEC,Tucson,AZ,85718,E,1,0,ChargePoint Network,398135,6/11/2025
ELEC,Tucson,AZ,85718,E,1,0,ChargePoint Network,398136,6/11/2025
ELEC,Denver,CO,80202,E,8,0,FLASH,398143,6/11/2025
ELEC,Rochester,NY,14623,E,10,0,CHARGESMART_EV,398144,6/11/2025
ELEC,Cuba,NY,14727,E,10,0,CHARGESMART_EV,398145,6/11/2025
ELEC,Niagara Falls,NY,14304,E,10,0,CHARGESMART_EV,398146,6/11/2025
ELEC,Boston,MA,02125,E,8,0,Blink Network,398148,4/9/2025
ELEC,Franklin,TN,37064,E,10,0,Blink Network,398150,8/2/2023
ELEC,North Palm Beach,FL,33408,E,2,0,Blink Network,398151,11/16/2023
ELEC,Raleigh,NC,27607,E,14,0,Blink Network,398153,9/20/2023
ELEC,Dublin,CA,94568,E,1,0,ChargePoint Network,398154,6/12/2025
ELEC,Dublin,CA,94568,E,1,0,ChargePoint Network,398155,6/12/2025
ELEC,Dublin,CA,94568,E,2,0,ChargePoint Network,398156,6/12/2025
ELEC,Dublin,CA,94568,E,2,0,ChargePoint Network,398157,6/12/2025
ELEC,Dublin,CA,94568,E,2,0,ChargePoint Network,398158,6/12/2025
ELEC,Seward,AK,99664,E,2,0,ChargePoint Network,398160,6/12/2025
ELEC,Kapolei,HI,96707,E,2,0,ChargePoint Network,398162,6/12/2025
ELEC,Exton,PA,19341,E,2,0,ChargePoint Network,398166,6/12/2025
ELEC,Exton,PA,19341,E,2,0,ChargePoint Network,398167,6/12/2025
ELEC,Exton,PA,19341,E,2,0,ChargePoint Network,398168,6/12/2025
ELEC,Perris,CA,92571,E,2,0,ChargePoint Network,398169,6/12/2025
ELEC,Perris,CA,92571,E,2,0,ChargePoint Network,398170,6/12/2025
ELEC,Perris,CA,92571,E,2,0,ChargePoint Network,398171,6/12/2025
ELEC,Redwood City,CA,94062,E,2,0,ChargePoint Network,398172,6/12/2025
ELEC,Redwood City,CA,94062,E,2,0,ChargePoint Network,398173,6/12/2025
ELEC,Redwood City,CA,94062,E,2,0,ChargePoint Network,398174,6/12/2025
ELEC,Redwood City,CA,94062,E,2,0,ChargePoint Network,398175,6/12/2025
ELEC,Redwood City,CA,94062,E,2,0,ChargePoint Network,398176,6/12/2025
ELEC,Redwood City,CA,94062,E,2,0,ChargePoint Network,398177,6/12/2025
ELEC,Redwood City,CA,94062,E,2,0,ChargePoint Network,398178,6/12/2025
ELEC,Norton,VA,24273,E,2,0,ChargePoint Network,398182,6/12/2025
ELEC,Norton,VA,24273,E,2,0,ChargePoint Network,398183,6/12/2025
ELEC,Norton,VA,24273,E,2,0,ChargePoint Network,398184,6/12/2025
ELEC,Columbus,GA,31901,E,1,0,ChargePoint Network,398185,6/12/2025
ELEC,Columbus,GA,31901,E,1,0,ChargePoint Network,398186,6/12/2025
ELEC,Perris,CA,92571,E,2,0,ChargePoint Network,398187,6/12/2025
ELEC,Roseville,MN,55113,E,0,1,ChargePoint Network,398188,6/12/2025
ELEC,Clackamas,OR,97015,E,2,0,ChargePoint Network,398189,6/12/2025
ELEC,Johnson Creek,WI,53038,E,2,0,ChargePoint Network,398190,6/12/2025
ELEC,Crete,IL,60417,E,2,0,ChargePoint Network,398192,6/12/2025
ELEC,Crete,IL,60417,E,2,0,ChargePoint Network,398193,6/12/2025
ELEC,Leander,TX,78641,E,2,0,ChargePoint Network,398196,6/12/2025
ELEC,Madison,WI,53719,E,2,0,ChargePoint Network,398197,6/12/2025
ELEC,Madison,WI,53719,E,2,0,ChargePoint Network,398199,6/12/2025
ELEC,Redwood City,CA,94062,E,2,0,ChargePoint Network,398200,6/12/2025
ELEC,Madison,WI,53719,E,2,0,ChargePoint Network,398201,6/12/2025
ELEC,Webster,NY,14580,E,0,1,ChargePoint Network,398202,6/12/2025
ELEC,Skaneatles,NY,13152,E,0,4,Electrify America,398212,6/12/2025
ELEC,Asheville,NC,28803,E,0,8,Electrify America,398213,6/12/2025
ELEC,Kingston,NY,12401,E,6,0,VIALYNK,398225,6/12/2025
ELEC,Lake Katrine,NY,12449,E,2,4,VIALYNK,398226,6/12/2025
ELEC,Niskayuna,NY,12309,E,12,0,VIALYNK,398227,6/12/2025
ELEC,Llano,TX,78643,E,2,0,Non-Networked,398236,4/1/2025
ELEC,Rising Fawn,GA,30738,E,0,4,eVgo Network,398237,6/12/2025
ELEC,Annapolis,MD,21401,E,2,0,Blink Network,398240,6/12/2025
ELEC,Tulsa,OK,74107,E,0,4,Blink Network,398241,6/12/2025
ELEC,Des Moines,IA,50309,E,6,0,Blink Network,398245,6/12/2025
ELEC,Freehold,NJ,07728,E,2,0,Blink Network,398246,1/9/2024
ELEC,Nashville,TN,37211,E,4,0,Blink Network,398247,5/6/2025
ELEC,Greenville,OH,45331,E,2,0,Blink Network,398249,6/12/2025
ELEC,Freehold,NJ,07728,E,0,2,Blink Network,398250,12/13/2023
ELEC,Oakland,CA,94612,E,1,0,ChargePoint Network,398251,6/13/2025
ELEC,Reno,NV,89509,E,2,0,ChargePoint Network,398252,6/13/2025
ELEC,Reno,NV,89509,E,2,0,ChargePoint Network,398253,6/13/2025
ELEC,Carson,CA,90248,E,2,0,ChargePoint Network,398254,6/13/2025
ELEC,Carson,CA,90746,E,2,0,ChargePoint Network,398255,6/13/2025
ELEC,Carson,CA,90248,E,2,0,ChargePoint Network,398256,6/13/2025
ELEC,Madison,AL,35758,E,1,0,ChargePoint Network,398257,6/13/2025
ELEC,Madison,AL,35758,E,1,0,ChargePoint Network,398258,6/13/2025
ELEC,Ames,IA,50010,E,2,0,ChargePoint Network,398259,6/13/2025
ELEC,Redwood City,CA,94062,E,2,0,ChargePoint Network,398260,6/13/2025
ELEC,Redwood City,CA,94062,E,2,0,ChargePoint Network,398261,6/13/2025
ELEC,Redwood City,CA,94062,E,2,0,ChargePoint Network,398262,6/13/2025
ELEC,Salem,OR,97301,E,1,0,ChargePoint Network,398263,6/13/2025
ELEC,Salem,OR,97301,E,1,0,ChargePoint Network,398264,6/13/2025
ELEC,Salem,OR,97301,E,1,0,ChargePoint Network,398265,6/13/2025
ELEC,Salem,OR,97301,E,1,0,ChargePoint Network,398266,6/13/2025
ELEC,Savannah,GA,31407,E,0,1,ChargePoint Network,398267,6/13/2025
ELEC,Pooler,GA,31322,E,0,1,ChargePoint Network,398268,6/13/2025
ELEC,Boulder,CO,80305,E,2,0,ChargePoint Network,398269,6/13/2025
ELEC,Boulder,CO,80309,E,2,0,ChargePoint Network,398270,6/13/2025
ELEC,Ritzville,WA,99169,E,0,2,ChargePoint Network,398274,6/13/2025
ELEC,Ritzville,WA,99169,E,0,2,ChargePoint Network,398277,6/13/2025
ELEC,Braintree,MA,02184,E,0,1,ChargePoint Network,398280,6/13/2025
ELEC,Mesquite,TX,75150,E,2,0,ChargePoint Network,398282,6/13/2025
ELEC,Mesquite,TX,75150,E,2,0,ChargePoint Network,398283,6/13/2025
ELEC,Thornton,CO,80023,E,0,1,MERCEDES_BENZ,398284,6/13/2025
ELEC,Thornton,CO,80023,E,0,1,MERCEDES_BENZ,398285,6/13/2025
ELEC,Thornton,CO,80023,E,0,2,MERCEDES_BENZ,398286,6/13/2025
ELEC,Thornton,CO,80023,E,0,2,MERCEDES_BENZ,398287,6/13/2025
ELEC,Thornton,CO,80023,E,0,2,MERCEDES_BENZ,398288,6/13/2025
ELEC,Thornton,CO,80023,E,0,2,MERCEDES_BENZ,398289,6/13/2025
ELEC,Portland,OR,97218,E,4,0,OpConnect,398293,6/13/2025
ELEC,Philadelphia,PA,19130,E,2,0,FLASH,398295,6/13/2025
ELEC,Colville,WA,99114,E,2,0,FLO,398296,6/13/2025
ELEC,Colville,WA,99114,E,0,4,FLO,398297,6/13/2025
ELEC,Inglewood,CA,90301,E,0,48,BP_PULSE,398301,6/13/2025
ELEC,Joliet,IL,60432,E,0,6,BP_PULSE,398302,6/13/2025
ELEC,Dalton,WI,53926,E,1,0,CHARGELAB,398304,6/13/2025
ELEC,Evanston,WY,82930,E,0,4,eVgo Network,398310,6/13/2025
ELEC,Rock Springs,WY,82901,E,0,4,eVgo Network,398311,6/13/2025
ELEC,Arlington,VA,22203,E,9,0,Blink Network,398315,6/13/2025
ELEC,Laurinburg,NC,28352,E,0,2,Blink Network,398316,6/12/2025
ELEC,Denver,CO,80204,E,2,0,ChargePoint Network,398320,6/14/2025
ELEC,Denver,CO,80204,E,2,0,ChargePoint Network,398321,6/14/2025
ELEC,Denver,CO,80204,E,2,0,ChargePoint Network,398322,6/14/2025
ELEC,Clinton,NC,28328,E,1,0,ChargePoint Network,398323,6/14/2025
ELEC,Clinton,NC,28328,E,1,0,ChargePoint Network,398324,6/14/2025
ELEC,South San Francisco,CA,94080,E,2,0,ChargePoint Network,398325,6/14/2025
ELEC,Denver,CO,80204,E,2,0,ChargePoint Network,398326,6/14/2025
ELEC,Denver,CO,80204,E,2,0,ChargePoint Network,398327,6/14/2025
ELEC,Denver,CO,80204,E,2,0,ChargePoint Network,398328,6/14/2025
ELEC,Denver,CO,80204,E,2,0,ChargePoint Network,398329,6/14/2025
ELEC,Denver,CO,80204,E,2,0,ChargePoint Network,398330,6/14/2025
ELEC,Obetz,OH,43207,E,0,8,IONNA,398339,6/14/2025
ELEC,North Port,FL,34293,E,0,6,ELECTRIC_ERA,398340,5/29/2025
ELEC,Dallas,TX,75247,E,1,0,ChargePoint Network,398341,6/15/2025
ELEC,Camas,WA,98607,E,0,1,ChargePoint Network,398342,6/15/2025
ELEC,Camas,WA,98607,E,0,1,ChargePoint Network,398343,6/15/2025
ELEC,Chicago,IL,60615,E,1,0,ChargePoint Network,398344,6/15/2025
ELEC,North Miami Beach,FL,33162,E,2,0,ChargePoint Network,398345,6/15/2025
ELEC,Cary,NC,27513,E,2,0,ChargePoint Network,398348,6/15/2025
ELEC,Boulder,CO,80309,E,2,0,ChargePoint Network,398354,6/15/2025
ELEC,Lebanon,PA,17042,E,0,1,ChargePoint Network,398357,6/15/2025
ELEC,Lebanon,PA,17042,E,0,1,ChargePoint Network,398358,6/15/2025
ELEC,Dallas,TX,75247,E,1,0,ChargePoint Network,398360,6/15/2025
ELEC,Dallas,TX,75247,E,1,0,ChargePoint Network,398361,6/15/2025
ELEC,Dallas,TX,75247,E,1,0,ChargePoint Network,398362,6/15/2025
ELEC,Dallas,TX,75247,E,1,0,ChargePoint Network,398363,6/15/2025
ELEC,Dallas,TX,75247,E,1,0,ChargePoint Network,398364,6/15/2025
ELEC,Rochester,MN,55901,E,2,0,ChargePoint Network,398365,6/15/2025
ELEC,Chicago,IL,60615,E,1,0,ChargePoint Network,398366,6/15/2025
ELEC,Chicago,IL,60615,E,1,0,ChargePoint Network,398367,6/15/2025
ELEC,Chicago,IL,60615,E,1,0,ChargePoint Network,398368,6/15/2025
ELEC,Chicago,IL,60615,E,1,0,ChargePoint Network,398369,6/15/2025
ELEC,Chicago,IL,60615,E,1,0,ChargePoint Network,398370,6/15/2025
ELEC,Chicago,IL,60615,E,1,0,ChargePoint Network,398371,6/15/2025
ELEC,Chicago,IL,60615,E,1,0,ChargePoint Network,398372,6/15/2025
ELEC,Syracuse,NY,13202,E,10,0,FLASH,398374,6/15/2025
ELEC,Rocky Mount,NC,27801,E,2,0,CHARGELAB,398393,6/15/2025
ELEC,Camden,DE,19934,E,0,4,ELECTRIC_ERA,398394,6/13/2025
ELEC,Madison,WI,53714,E,37,0,OpConnect,398395,6/16/2025
ELEC,Grand Junction,CO,81505,E,2,0,RIVIAN_WAYPOINTS,398396,8/12/2024
ELEC,Santee,CA,92071,E,0,8,CHAEVI,398397,3/12/2023
ELEC,Vista,CA,92084,E,0,16,CHAEVI,398398,3/12/2023
ELEC,Palmdale,CA,93550,E,0,2,IN_CHARGE,398400,4/25/2025
ELEC,Phoenix,AZ,85085,E,12,0,Blink Network,398409,10/25/2022
ELEC,Raleigh,NC,27604,E,2,0,Blink Network,398410,6/16/2025
ELEC,Hutchinson,KS,67501,E,0,2,Blink Network,398412,6/16/2025
ELEC,Branford,CT,06405,E,2,0,ChargePoint Network,398420,6/17/2025
ELEC,Medford,MA,02155,E,2,0,ChargePoint Network,398421,6/17/2025
ELEC,Medford,MA,02155,E,2,0,ChargePoint Network,398422,6/17/2025
ELEC,Bethesda,MD,20814,E,2,0,ChargePoint Network,398423,6/17/2025
ELEC,Bethesda,MD,20814,E,2,0,ChargePoint Network,398424,6/17/2025
ELEC,Madison,WI,53713,E,2,0,ChargePoint Network,398429,6/17/2025
ELEC,North Miami,FL,33161,E,2,0,ChargePoint Network,398430,6/17/2025
ELEC,Webster,MA,01570,E,0,1,ChargePoint Network,398431,6/17/2025
ELEC,Webster,MA,01570,E,0,1,ChargePoint Network,398432,6/17/2025
ELEC,Philadelphia,PA,19103,E,1,0,ChargePoint Network,398433,6/17/2025
ELEC,Philadelphia,PA,19103,E,1,0,ChargePoint Network,398434,6/17/2025
ELEC,Philadelphia,PA,19103,E,1,0,ChargePoint Network,398435,6/17/2025
ELEC,Philadelphia,PA,19103,E,1,0,ChargePoint Network,398436,6/17/2025
ELEC,Woodbridge,VA,22192,E,2,0,ChargePoint Network,398437,6/17/2025
ELEC,Shoshone,CA,92384,E,3,0,RIVIAN_WAYPOINTS,398447,12/4/2024
ELEC,Hazelwood,MO,63042,E,1,0,RIVIAN_WAYPOINTS,398448,12/20/2024
ELEC,Norris,TN,37705,E,2,0,RIVIAN_WAYPOINTS,398449,11/7/2024
ELEC,Poinciana,FL,34759,E,2,0,RIVIAN_WAYPOINTS,398451,9/10/2024
ELEC,Ninety Six,SC,29666,E,2,0,RIVIAN_WAYPOINTS,398452,11/15/2024
ELEC,Orchard,CO,80649,E,2,0,RIVIAN_WAYPOINTS,398453,7/17/2024
ELEC,San Diego,CA,92126,E,1,0,RIVIAN_WAYPOINTS,398454,9/14/2024
ELEC,Clare,MI,48617,E,1,0,RIVIAN_WAYPOINTS,398456,9/13/2024
ELEC,Bellevue,WA,98004,E,2,0,FLO,398458,6/17/2025
ELEC,Buffalo,NY,14209,E,4,0,NOODOE,398459,6/17/2025
ELEC,Buffalo,NY,14212,E,4,0,NOODOE,398460,6/17/2025
ELEC,Buffalo,NY,14209,E,4,0,NOODOE,398461,6/17/2025
ELEC,Buffalo,NY,14202,E,4,0,NOODOE,398462,6/17/2025
ELEC,SHENANDOAH,IA,51601,E,2,0,NOODOE,398463,6/17/2025
ELEC,Redmond,OR,97756,E,4,0,NOODOE,398464,6/17/2025
ELEC,Watertown,NY,13601,E,16,0,CHARGESMART_EV,398465,6/17/2025
ELEC,Aurora,CO,80014,E,0,16,Tesla,398468,6/13/2025
ELEC,Pass Christian,MS,39571,E,0,24,Tesla,398469,6/13/2025
ELEC,Vero Beach,FL,32966,E,0,16,Tesla,398470,6/13/2025
ELEC,Tracy,CA,95377,E,0,20,Tesla,398471,6/13/2025
ELEC,Novato,CA,94947,E,0,8,Tesla,398472,6/13/2025
ELEC,Augusta,GA,30909,E,0,12,Tesla,398473,6/13/2025
ELEC,Carle Place,NY,11514,E,0,12,Tesla,398474,6/13/2025
ELEC,Meadville,PA,16335,E,0,12,Tesla,398475,6/13/2025
ELEC,Gilroy,CA,95020,E,0,20,Tesla,398476,6/13/2025
ELEC,Del Rio,TX,78840,E,0,8,Tesla,398477,6/13/2025
ELEC,Sikeston,MO,63801,E,0,8,Tesla,398478,6/13/2025
ELEC,Lake St Louis,MO,63367,E,0,8,Tesla,398479,6/13/2025
ELEC,San Jose,CA,95121,E,0,48,Tesla,398480,6/13/2025
ELEC,Hudson,IA,50643,E,2,0,Blink Network,398489,6/10/2025
ELEC,Baltimore,MD,21207,E,2,0,Blink Network,398493,6/17/2025
ELEC,Irvine,CA,92617,E,1,0,ChargePoint Network,398497,6/18/2025
ELEC,Irvine,CA,92617,E,1,0,ChargePoint Network,398498,6/18/2025
ELEC,Irvine,CA,92617,E,1,0,ChargePoint Network,398499,6/18/2025
ELEC,Irvine,CA,92617,E,1,0,ChargePoint Network,398500,6/18/2025
ELEC,Irvine,CA,92617,E,1,0,ChargePoint Network,398501,6/18/2025
ELEC,Irvine,CA,92617,E,1,0,ChargePoint Network,398502,6/18/2025
ELEC,Irvine,CA,92617,E,1,0,ChargePoint Network,398503,6/18/2025
ELEC,Cary,NC,27513,E,4,0,EV Connect,398506,6/18/2025
ELEC,Hailey,ID,83333,E,0,6,RIVIAN_ADVENTURE,398508,6/14/2025
ELEC,Nags Head,NC,27959,E,0,6,RIVIAN_ADVENTURE,398509,6/17/2025
ELEC,Cathedral City,CA,92234,E,4,0,EVRANGE,398510,6/17/2025
ELEC,Los Angeles,CA,90027,E,1,0,FLO,398511,6/18/2025
ELEC,Windsor Locks,CT,06096,E,3,0,FLO,398512,6/18/2025
ELEC,Ithaca,NY,14850,E,0,4,VIALYNK,398514,6/18/2025
ELEC,Lewisville,TX,75067,E,0,6,IONNA,398516,6/18/2025
ELEC,Phenix City,AL,36869,E,6,0,LOOP,398541,5/6/2024
ELEC,Phenix City,AL,36867,E,6,0,LOOP,398542,3/20/2024
ELEC,Huntsville,AL,35803,E,2,0,LOOP,398543,8/21/2024
ELEC,Chelsea,AL,35043,E,4,0,LOOP,398544,1/23/2025
ELEC,Huntsville,AL,35806,E,2,0,LOOP,398545,2/25/2025
ELEC,Birmingham,AL,35233,E,2,0,LOOP,398546,10/11/2024
ELEC,Mesa,AZ,85201,E,4,0,LOOP,398547,12/13/2024
ELEC,Chandler,AZ,85286,E,10,0,LOOP,398548,12/19/2024
ELEC,Scottsdale,AZ,85255,E,8,0,LOOP,398549,12/9/2024
ELEC,Phoenix,AZ,85054,E,4,0,LOOP,398550,12/20/2024
ELEC,Phoenix,AZ,85054,E,4,0,LOOP,398551,12/20/2024
ELEC,Mesa,AZ,85205,E,2,0,LOOP,398552,9/5/2023
ELEC,Yuma,AZ,85365,E,1,0,LOOP,398553,6/8/2023
ELEC,Phoenix,AZ,85021,E,2,0,LOOP,398554,7/10/2023
ELEC,Mesa,AZ,85204,E,2,0,LOOP,398555,7/17/2023
ELEC,Tempe,AZ,85282,E,2,0,LOOP,398556,9/6/2023
ELEC,Mesa,AZ,85206,E,2,0,LOOP,398557,9/5/2023
ELEC,Mesa,AZ,85207,E,2,0,LOOP,398558,9/25/2023
ELEC,Mesa,AZ,85204,E,2,0,LOOP,398559,6/7/2023
ELEC,Mesa,AZ,85201,E,6,0,LOOP,398560,7/3/2023
ELEC,Mesa,AZ,85204,E,6,0,LOOP,398561,6/30/2023
ELEC,Bentonville,AR,72712,E,6,0,LOOP,398562,1/6/2025
ELEC,Los Angeles,CA,90015,E,4,0,LOOP,398563,1/29/2025
ELEC,Escondido,CA,92025,E,44,0,LOOP,398564,3/12/2025
ELEC,Clovis,CA,93612,E,4,0,LOOP,398566,8/5/2024
ELEC,Los Angeles,CA,90048,E,4,0,LOOP,398568,10/1/2024
ELEC,Los Angeles,CA,91602,E,19,0,LOOP,398569,2/20/2024
ELEC,Los Angeles,CA,91604,E,8,0,LOOP,398571,7/5/2022
ELEC,Culver City,CA,90066,E,4,0,LOOP,398575,4/26/2022
ELEC,Los Angeles,CA,90049,E,5,0,LOOP,398577,7/1/2024
ELEC,Apple Valley,CA,92308,E,1,0,LOOP,398578,3/17/2023
ELEC,Los Angeles,CA,90025,E,4,0,LOOP,398583,6/28/2024
ELEC,Costa Mesa,CA,92626,E,8,0,LOOP,398587,10/31/2023
ELEC,Santa Cruz,CA,95060,E,2,0,LOOP,398588,3/20/2025
ELEC,Santa Monica,CA,90401,E,2,0,LOOP,398593,12/6/2024
ELEC,Los Angeles,CA,90046,E,5,0,LOOP,398595,11/22/2024
ELEC,San Diego,CA,92109,E,32,0,LOOP,398599,1/15/2025
ELEC,Dinuba,CA,93618,E,3,0,LOOP,398604,7/25/2024
ELEC,Vista,CA,92081,E,8,0,LOOP,398607,7/5/2024
ELEC,Irvine,CA,92618,E,2,4,LOOP,398608,7/5/2024
ELEC,Los Angeles,CA,91405,E,20,0,LOOP,398609,6/10/2024
ELEC,Los Angeles,CA,90035,E,3,0,LOOP,398611,2/12/2022
ELEC,Los Angeles,CA,90027,E,5,0,LOOP,398612,1/26/2024
ELEC,Sacramento,CA,95811,E,12,0,LOOP,398733,9/5/2024
ELEC,Santa Ana,CA,92705,E,8,0,LOOP,398735,2/3/2025
ELEC,El Segundo,CA,90245,E,16,0,LOOP,398736,8/19/2024
ELEC,Kerman,CA,93630,E,2,0,LOOP,398737,11/12/2024
ELEC,Artesia,CA,90701,E,12,0,LOOP,398739,4/29/2024
ELEC,Los Angeles,CA,90028,E,13,0,LOOP,398741,9/8/2022
ELEC,Los Angeles,CA,90025,E,10,0,LOOP,398744,6/9/2022
ELEC,Redding,CA,96002,E,10,0,LOOP,398746,6/17/2024
ELEC,Los Angeles,CA,90025,E,8,0,LOOP,398748,6/22/2022
ELEC,Torrance,CA,90502,E,8,0,LOOP,398749,4/9/2024
ELEC,Torrance,CA,90503,E,2,0,LOOP,398750,8/12/2024
ELEC,Los Angeles,CA,90731,E,8,0,LOOP,398752,6/7/2022
ELEC,Grand Terrace,CA,92313,E,4,0,LOOP,398755,7/26/2024
ELEC,Los Angeles,CA,90004,E,5,0,LOOP,398756,1/16/2025
ELEC,Napa,CA,94559,E,12,0,LOOP,398757,7/17/2024
ELEC,Industry,CA,91789,E,10,0,LOOP,398758,4/25/2024
ELEC,Los Angeles,CA,90026,E,7,0,LOOP,398759,9/8/2023
ELEC,Los Angeles,CA,90064,E,10,0,LOOP,398760,6/14/2024
ELEC,Woodland,CA,95695,E,5,0,LOOP,398761,12/16/2024
ELEC,Torrance,CA,90505,E,1,0,LOOP,398762,2/3/2025
ELEC,Costa Mesa,CA,92626,E,8,0,LOOP,398764,12/27/2023
ELEC,Pasadena,CA,91101,E,3,0,LOOP,398766,2/3/2025
ELEC,Roseville,CA,95661,E,7,0,LOOP,398768,11/26/2023
ELEC,Los Angeles,CA,90065,E,4,0,LOOP,398770,3/29/2024
ELEC,Roseville,CA,95661,E,7,0,LOOP,398771,11/26/2023
ELEC,Agoura Hills,CA,91301,E,3,0,LOOP,398772,8/23/2023
ELEC,Arroyo Grande,CA,93420,E,3,0,LOOP,398773,4/11/2025
ELEC,Westlake Village,CA,91362,E,4,0,LOOP,398774,5/17/2024
ELEC,Westlake Village,CA,91362,E,4,0,LOOP,398775,6/17/2024
ELEC,Westlake Village,CA,91362,E,3,0,LOOP,398776,6/17/2024
ELEC,Los Angeles,CA,90065,E,4,0,LOOP,398778,2/11/2022
ELEC,Los Angeles,CA,90065,E,4,0,LOOP,398779,2/11/2022
ELEC,Laguna Beach,CA,92651,E,4,0,LOOP,398780,3/19/2025
ELEC,Los Angeles,CA,90013,E,15,0,LOOP,398781,10/12/2023
ELEC,Bakersfield,CA,93314,E,2,0,LOOP,398784,3/21/2025
ELEC,Long Beach,CA,90808,E,6,0,LOOP,398785,3/2/2024
ELEC,Long Beach,CA,90808,E,6,0,LOOP,398786,3/2/2024
ELEC,Los Angeles,CA,90010,E,5,0,LOOP,398789,6/15/2022
ELEC,Los Angeles,CA,90029,E,4,0,LOOP,398790,3/9/2022
ELEC,Glendale,CA,91204,E,4,0,LOOP,398793,2/17/2023
ELEC,Lancaster,CA,93535,E,1,0,LOOP,398796,4/19/2024
ELEC,Lancaster,CA,93535,E,4,0,LOOP,398797,1/30/2025
ELEC,Los Angeles,CA,90027,E,3,0,LOOP,398798,5/10/2022
ELEC,Los Angeles,CA,91423,E,4,0,LOOP,398799,4/14/2022
ELEC,South Pasadena,CA,91104,E,4,0,LOOP,398800,6/8/2022
ELEC,Los Angeles,CA,90004,E,5,0,LOOP,398801,4/28/2022
ELEC,Los Angeles,CA,90027,E,3,0,LOOP,398802,12/6/2024
ELEC,Los Angeles,CA,90004,E,4,0,LOOP,398803,4/25/2023
ELEC,Los Angeles,CA,90045,E,30,0,LOOP,398806,12/21/2023
ELEC,Los Angeles,CA,90016,E,7,0,LOOP,398807,4/1/2022
ELEC,Los Angeles,CA,91601,E,4,0,LOOP,398808,5/16/2024
ELEC,Sacramento,CA,95820,E,15,0,LOOP,398809,10/9/2024
ELEC,Los Angeles,CA,90004,E,3,0,LOOP,398810,9/6/2023
ELEC,Los Angeles,CA,90030,E,7,0,LOOP,398811,8/30/2022
ELEC,Los Angeles,CA,91607,E,12,0,LOOP,398813,9/27/2023
ELEC,San Diego,CA,92101,E,4,0,LOOP,398816,7/25/2024
ELEC,Los Angeles,CA,91606,E,6,0,LOOP,398817,2/1/2024
ELEC,Los Angeles,CA,90028,E,5,0,LOOP,398818,12/19/2024
ELEC,Citrus Heights,CA,95610,E,12,0,LOOP,398820,9/28/2023
ELEC,Los Angeles,CA,91406,E,3,0,LOOP,398821,9/20/2022
ELEC,Pasadena,CA,91101,E,3,0,LOOP,398822,1/30/2025
ELEC,San Diego,CA,92103,E,18,0,LOOP,398827,4/21/2022
ELEC,Carpinteria,CA,93013,E,3,0,LOOP,398828,6/27/2024
ELEC,Anaheim,CA,92804,E,10,0,LOOP,398829,7/18/2024
ELEC,Los Angeles,CA,90005,E,4,0,LOOP,398831,7/13/2022
ELEC,Buena Park,CA,90621,E,4,0,LOOP,398832,11/12/2023
ELEC,Citrus Heights,CA,95621,E,30,0,LOOP,398833,9/27/2023
ELEC,Twentynine Palms,CA,92277,E,2,0,LOOP,398834,3/17/2023
ELEC,Los Angeles,CA,90017,E,6,0,LOOP,398835,3/20/2024
ELEC,Los Angeles,CA,90038,E,4,0,LOOP,398836,3/16/2022
ELEC,Los Angeles,CA,90046,E,11,0,LOOP,398838,2/5/2024
ELEC,Los Angeles,CA,90046,E,34,0,LOOP,398839,2/5/2024
ELEC,Palm Desert,CA,92211,E,4,0,LOOP,398840,12/3/2024
ELEC,Los Angeles,CA,90005,E,10,0,LOOP,398844,10/27/2022
ELEC,Los Angeles,CA,90036,E,10,0,LOOP,398845,8/2/2024
ELEC,Los Angeles,CA,90048,E,9,0,LOOP,398846,7/12/2024
ELEC,Los Angeles,CA,90048,E,10,0,LOOP,398848,1/17/2022
ELEC,West Hollywood,CA,90069,E,3,0,LOOP,398849,1/3/2023
ELEC,Los Angeles,CA,90017,E,19,0,LOOP,398850,11/30/2022
ELEC,Los Angeles,CA,90006,E,4,0,LOOP,398851,6/30/2023
ELEC,Sierra Madre,CA,91702,E,2,0,LOOP,398852,4/30/2024
ELEC,Hayward,CA,94545,E,4,0,LOOP,398856,2/19/2025
ELEC,Lost Hills,CA,93249,E,5,0,LOOP,398857,3/31/2025
ELEC,Perris,CA,92570,E,8,0,LOOP,398858,5/31/2023
ELEC,Camarillo,CA,93010,E,10,0,LOOP,398860,10/31/2022
ELEC,Orange,CA,92868,E,8,0,LOOP,398861,12/18/2023
ELEC,Pasadena,CA,91101,E,2,0,LOOP,398866,7/23/2024
ELEC,Fullerton,CA,92832,E,11,0,LOOP,398867,4/30/2024
ELEC,El Monte,CA,91731,E,11,0,LOOP,398868,9/13/2023
ELEC,Los Angeles,CA,90021,E,8,0,LOOP,398869,10/6/2023
ELEC,Los Angeles,CA,90038,E,30,0,LOOP,398870,8/17/2023
ELEC,Lake Forest,CA,92639,E,13,0,LOOP,398872,8/29/2024
ELEC,Calabasas,CA,91302,E,3,0,LOOP,398873,8/28/2024
ELEC,Chino Hills,CA,91709,E,19,0,LOOP,398874,3/20/2024
ELEC,Los Angeles,CA,91436,E,20,0,LOOP,398875,5/10/2023
ELEC,Glendale,CA,91202,E,20,0,LOOP,398876,11/17/2023
